Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP0120766,Female,Yes,0,Not Graduate,Yes,7985,1279,238,360,1,Semiurban
LP096894,Female,Yes,0,Graduate,Yes,13700,4186,487,240,1,Urban
LP0123903,Female,No,2,Graduate,No,3996,4499,536,360,1,Urban
LP0113311,Male,No,0,Graduate,Yes,2364,0,490,360,1,Urban
LP0116636,Male,Yes,2,Graduate,Yes,8283,1494,110,480,1,Urban
LP0107299,Female,Yes,2,Graduate,Yes,11848,2517,323,360,1,Urban
LP0107506,Female,Yes,0,Not Graduate,No,9637,2033,167,360,1,Urban
LP0130435,Male,No,0,Graduate,Yes,6667,2079,308,120,1,Semiurban
LP0103678,Male,No,1,Not Graduate,No,6744,0,113,360,1,Urban
LP0137705,Male,No,0,Not Graduate,Yes,7770,0,351,360,1,Urban
LP0130022,Male,No,0,Not Graduate,Yes,3732,3215,475,360,0,Semiurban
LP0136856,Male,No,1,Graduate,No,15549,2754,537,360,0,Semiurban
LP0106600,Male,Yes,1,Not Graduate,No,4294,4276,315,360,1,Semiurban
LP0104083,Female,No,0,Graduate,Yes,8937,4186,483,480,1,Semiurban
LP0129886,Female,Yes,1,Not Graduate,Yes,4311,2282,363,240,1,Semiurban
LP0139848,Male,Yes,2,Not Graduate,No,11508,2888,543,360,1,Rural
LP0125971,Female,No,0,Graduate,Yes,2786,2661,499,120,1,Urban
LP0139622,Female,No,1,Not Graduate,Yes,15634,4635,99,120,1,Rural
LP0135573,Male,No,0,Not Graduate,No,4016,3202,70,360,1,Rural
LP0128774,Female,No,2,Not Graduate,Yes,9929,0,563,120,1,Rural
LP0136085,Female,Yes,0,Not Graduate,Yes,8816,2224,489,180,1,Rural
LP0111235,Male,No,1,Graduate,Yes,11836,2983,402,360,1,Semiurban
LP098197,Female,No,2,Graduate,Yes,13910,0,455,360,1,Urban
LP0102341,Male,Yes,0,Graduate,No,1647,1863,131,360,1,Semiurban
LP0124284,Female,No,0,Graduate,Yes,2240,3500,306,360,1,Semiurban
LP0110662,Male,Yes,1,Graduate,No,5506,0,379,480,1,Rural
LP0125396,Male,No,2,Not Graduate,No,1547,0,165,360,1,Rural
LP0110256,Female,Yes,3+,Graduate,Yes,6996,3238,77,360,1,Urban
LP0100609,Male,No,2,Graduate,No,6062,4121,98,360,1,Urban
LP0102784,Female,No,2,Not Graduate,No,5457,0,488,360,1,Rural
LP0113220,Female,No,0,Graduate,No,14632,1429,342,360,0,Semiurban
LP098512,Male,Yes,0,Graduate,Yes,6210,4317,371,360,1,Rural
LP0125154,Male,Yes,0,Not Graduate,Yes,4472,3739,320,360,1,Rural
LP0120757,Male,Yes,1,Graduate,No,5308,2173,305,360,1,Semiurban
LP0124167,Male,No,0,Graduate,Yes,2878,1364,106,240,1,Urban
LP0132484,Male,No,3+,Not Graduate,Yes,7426,1551,229,360,0,Urban
LP096178,Female,No,1,Graduate,Yes,15410,1394,321,360,1,Semiurban
LP098550,Female,Yes,1,Graduate,No,10400,3344,527,360,1,Urban
LP0133217,Female,Yes,0,Graduate,Yes,5699,4938,340,360,1,Semiurban
LP0103232,Male,No,0,Graduate,No,9424,0,572,360,1,Rural
LP0104817,Male,Yes,0,Not Graduate,Yes,1823,3475,137,360,1,Semiurban
LP0131214,Male,No,0,Not Graduate,Yes,10934,1903,590,360,1,Urban
LP0132512,Male,Yes,1,Graduate,No,12925,0,592,360,1,Urban
LP0127552,Female,Yes,0,Not Graduate,No,7624,1747,349,360,1,Rural
LP0135620,Female,Yes,1,Graduate,No,13442,3548,537,120,1,Semiurban
LP0133179,Male,Yes,1,Graduate,No,7023,3158,542,240,1,Rural
LP0126845,Male,Yes,1,Graduate,Yes,2076,0,501,360,1,Urban
LP0100510,Male,No,0,Graduate,No,11015,4453,362,120,0,Rural
LP097661,Female,No,0,Graduate,No,2874,3856,555,360,1,Semiurban
LP0119337,Male,Yes,0,Not Graduate,Yes,2856,0,209,360,1,Urban
LP0132033,Male,Yes,2,Graduate,Yes,4277,3620,455,360,1,Rural
LP0113893,Female,Yes,0,Not Graduate,Yes,1951,4476,149,240,1,Urban
LP0129424,Female,No,0,Not Graduate,Yes,2974,4508,486,360,1,Urban
LP096311,Male,Yes,0,Graduate,No,2576,2338,435,480,1,Semiurban
LP0115460,Male,Yes,1,Graduate,No,11154,3402,70,180,1,Urban
LP0125028,Female,Yes,3+,Not Graduate,Yes,6162,4301,579,120,1,Semiurban
LP0129738,Male,No,2,Graduate,Yes,14905,3326,473,360,1,Semiurban
LP0101218,Male,Yes,0,Graduate,No,1881,2643,333,120,1,Urban
LP0110958,Male,No,2,Not Graduate,Yes,10200,0,474,360,1,Urban
LP0102702,Male,No,1,Graduate,Yes,3478,0,511,360,1,Rural
LP0105991,Male,Yes,2,Not Graduate,Yes,5191,1731,327,360,1,Urban
LP0126751,Male,No,3+,Graduate,No,6864,4370,291,360,1,Rural
LP0118345,Male,No,0,Graduate,No,3775,3648,253,360,1,Semiurban
LP0122990,Female,Yes,0,Graduate,Yes,7394,0,486,360,1,Urban
LP0139135,Female,Yes,0,Graduate,No,9259,1974,355,120,1,Semiurban
LP0124577,Male,No,0,Not Graduate,No,12002,0,451,360,1,Urban
LP0110545,Male,No,2,Not Graduate,Yes,9302,2055,598,180,1,Semiurban
LP0101855,Male,Yes,2,Not Graduate,No,11954,1462,272,360,1,Urban
LP0104804,Male,Yes,0,Graduate,No,10251,3476,386,360,1,Urban
LP0124832,Male,Yes,0,Graduate,No,3109,4689,289,360,1,Urban
LP0115543,Male,Yes,0,Not Graduate,Yes,10267,2758,171,360,1,Semiurban
LP0100992,Female,Yes,3+,Graduate,Yes,7699,2789,412,360,1,Semiurban
LP0133136,Male,No,0,Not Graduate,No,4743,0,110,360,1,Urban
LP0100440,Male,Yes,1,Graduate,No,7469,0,328,360,1,Semiurban
LP099258,Female,No,0,Graduate,Yes,11334,3349,177,360,0,Rural
LP0123161,Male,No,0,Not Graduate,Yes,8805,4464,224,360,1,Semiurban
LP0126245,Male,Yes,1,Not Graduate,Yes,11387,3912,544,360,1,Semiurban
LP0136872,Male,Yes,2,Not Graduate,Yes,3248,4769,301,360,1,Urban
LP0138372,Female,No,3+,Not Graduate,No,6097,1730,514,360,1,Urban
LP0105371,Male,Yes,0,Graduate,Yes,10728,2693,383,360,1,Urban
LP0125355,Male,Yes,1,Not Graduate,Yes,13090,3673,455,360,1,Rural
LP0116139,Female,Yes,1,Graduate,Yes,5035,0,61,360,1,Rural
LP0138833,Male,Yes,0,Not Graduate,Yes,15238,0,201,360,1,Urban
LP096754,Male,No,0,Not Graduate,No,1773,2942,473,360,1,Semiurban
LP0131759,Male,No,1,Not Graduate,No,11929,0,253,360,1,Urban
LP0111714,Female,No,0,Graduate,No,3216,2553,78,360,1,Rural
LP0112277,Female,No,3+,Graduate,Yes,14867,2618,564,360,1,Urban
LP0134009,Male,Yes,0,Graduate,Yes,15646,0,475,120,1,Semiurban
LP0117987,Male,No,0,Not Graduate,Yes,7556,3762,521,480,1,Rural
LP0139682,Female,Yes,2,Graduate,No,15508,1844,91,360,1,Urban
LP0107719,Female,No,0,Graduate,Yes,15427,2773,127,360,1,Rural
LP0113644,Male,No,0,Graduate,Yes,8764,0,587,360,1,Semiurban
LP0107838,Female,No,0,Graduate,No,9668,3371,404,360,1,Rural
LP0126527,Female,Yes,0,Not Graduate,No,2674,2292,65,360,1,Semiurban
LP0126424,Female,Yes,0,Not Graduate,No,7212,1621,557,240,1,Urban
LP098424,Male,No,0,Not Graduate,No,10653,3641,88,360,1,Rural
LP0106253,Male,No,2,Graduate,No,11812,2112,91,360,1,Semiurban
LP097737,Male,Yes,0,Graduate,Yes,13820,1681,486,360,1,Rural
LP0111510,Female,Yes,1,Graduate,No,3516,2760,372,360,1,Rural
LP0115906,Female,Yes,0,Not Graduate,Yes,4389,2276,271,360,1,Semiurban
LP0101017,Female,Yes,0,Graduate,No,15606,4910,183,360,1,Urban
LP0104012,Male,No,0,Graduate,No,4639,3178,530,360,1,Rural
LP0104792,Female,Yes,3+,Not Graduate,Yes,15971,3011,176,360,1,Urban
LP0105694,Male,Yes,2,Not Graduate,Yes,7476,3610,358,360,1,Semiurban
LP0132295,Female,Yes,0,Not Graduate,No,11701,3325,260,360,1,Rural
LP0125807,Male,No,2,Graduate,No,11714,2972,577,360,1,Urban
LP0102669,Male,No,0,Not Graduate,Yes,9980,3781,221,360,1,Semiurban
LP0124224,Male,Yes,0,Not Graduate,No,3057,0,554,360,1,Urban
LP0103020,Male,No,1,Graduate,Yes,15023,0,455,360,1,Urban
LP0103737,Male,No,2,Graduate,No,15471,4761,434,360,1,Semiurban
LP0124746,Female,No,1,Graduate,Yes,10715,2305,364,360,1,Urban
LP099657,Female,Yes,3+,Not Graduate,No,11686,3360,284,360,1,Rural
LP0116790,Female,No,0,Graduate,No,7292,4933,563,360,1,Rural
LP0128836,Female,Yes,3+,Not Graduate,Yes,6564,1669,383,360,1,Urban
LP0112984,Male,Yes,2,Not Graduate,No,13213,4970,68,360,1,Urban
LP099788,Male,Yes,0,Not Graduate,Yes,12865,4937,399,360,0,Semiurban
LP0123022,Male,No,0,Not Graduate,No,7220,2462,175,360,1,Semiurban
LP0139789,Female,Yes,0,Not Graduate,No,3978,1363,133,360,1,Semiurban
LP0107526,Female,No,2,Graduate,Yes,15494,4283,60,120,1,Rural
LP0135948,Male,Yes,0,Not Graduate,Yes,6649,4685,548,360,1,Semiurban
LP0116672,Male,No,2,Graduate,Yes,12411,2492,355,180,1,Urban
LP0116748,Male,Yes,0,Not Graduate,No,6577,0,318,360,0,Urban
LP0111450,Female,No,0,Graduate,Yes,1396,4683,337,360,1,Rural
LP0102905,Male,No,1,Not Graduate,No,2047,3186,350,240,1,Urban
LP0133559,Male,No,0,Not Graduate,Yes,3875,1202,129,360,1,Semiurban
LP0125085,Female,No,2,Not Graduate,No,13577,4257,519,360,1,Rural
LP0115221,Female,Yes,0,Graduate,Yes,9589,2145,565,180,1,Semiurban
LP0111635,Female,Yes,0,Not Graduate,No,5160,3059,306,360,1,Rural
LP0133229,Female,Yes,0,Not Graduate,Yes,9754,4501,224,360,1,Rural
LP0109768,Female,Yes,1,Not Graduate,No,12892,0,271,120,1,Semiurban
LP097345,Male,No,2,Graduate,Yes,15048,2059,526,360,1,Semiurban
LP097923,Male,Yes,0,Not Graduate,No,2990,0,317,360,1,Semiurban
LP096407,Female,Yes,2,Graduate,No,9135,2850,295,360,1,Semiurban
LP0139307,Male,No,0,Graduate,Yes,8844,0,213,360,1,Semiurban
LP098724,Female,Yes,0,Not Graduate,No,8182,1207,290,360,1,Urban
LP0120570,Female,No,0,Not Graduate,Yes,13772,1902,400,360,1,Semiurban
LP0112463,Female,No,2,Not Graduate,No,10389,2716,240,360,1,Rural
LP097061,Male,Yes,0,Graduate,No,7918,0,546,180,1,Rural
LP0100268,Male,No,0,Graduate,No,2873,2345,540,360,1,Urban
LP0127269,Female,Yes,0,Graduate,Yes,6028,0,311,360,1,Urban
LP0114082,Male,Yes,3+,Graduate,Yes,8519,4204,182,360,1,Rural
LP0132227,Male,No,2,Graduate,Yes,11643,0,334,360,1,Semiurban
LP0139951,Female,Yes,0,Not Graduate,Yes,5271,4539,344,360,1,Semiurban
LP0125775,Male,Yes,0,Graduate,No,4462,2017,406,360,1,Semiurban
LP0127811,Male,Yes,0,Graduate,Yes,9582,4555,326,360,1,Semiurban
LP097910,Female,No,0,Graduate,Yes,7236,3623,298,360,1,Semiurban
LP0122398,Male,No,0,Not Graduate,No,2819,3992,76,480,1,Rural
LP0114339,Male,Yes,2,Not Graduate,Yes,11453,2326,166,360,0,Urban
LP0137713,Male,Yes,0,Graduate,Yes,5164,2798,300,360,1,Semiurban
LP0134272,Male,Yes,0,Graduate,No,6644,0,328,360,1,Rural
LP0122992,Female,No,2,Graduate,Yes,6059,0,299,360,1,Semiurban
LP0114433,Male,No,1,Not Graduate,No,5112,1273,277,120,1,Semiurban
LP0121215,Male,Yes,0,Not Graduate,Yes,12703,2901,426,360,1,Urban
LP0101120,Female,Yes,0,Not Graduate,Yes,3881,0,497,360,1,Semiurban
LP099333,Female,Yes,0,Graduate,Yes,13711,1769,118,360,0,Urban
LP0132809,Male,No,1,Not Graduate,No,7529,0,433,360,1,Urban
LP0131317,Male,Yes,2,Graduate,No,14707,2879,129,360,1,Rural
LP0128222,Female,No,2,Graduate,Yes,12679,0,158,360,1,Rural
LP0120489,Male,No,0,Not Graduate,No,10684,1568,369,360,1,Semiurban
LP0137394,Female,No,0,Graduate,Yes,8686,0,366,360,1,Rural
LP0118915,Female,Yes,1,Not Graduate,Yes,15172,0,519,360,1,Rural
LP0126943,Male,Yes,1,Graduate,No,6481,3262,372,360,1,Semiurban
LP0125616,Male,No,0,Not Graduate,No,8857,3358,354,360,1,Rural
LP096466,Female,Yes,0,Not Graduate,No,8477,4707,343,360,1,Rural
LP096433,Female,Yes,1,Not Graduate,Yes,2426,4057,494,360,0,Urban
LP0124038,Male,No,1,Graduate,Yes,7315,0,65,360,1,Rural
LP0132247,Female,Yes,3+,Not Graduate,No,6503,2597,148,360,1,Urban
LP0138091,Male,Yes,3+,Not Graduate,No,4326,3238,64,120,1,Urban
LP0112176,Female,No,1,Not Graduate,Yes,4084,4692,462,360,1,Rural
LP0120126,Female,No,2,Not Graduate,Yes,8289,3450,146,180,1,Rural
LP0104490,Male,Yes,2,Not Graduate,Yes,3510,2794,227,360,1,Rural
LP0123091,Male,Yes,0,Graduate,No,6815,3874,355,360,1,Semiurban
LP0109266,Female,Yes,1,Graduate,No,8161,1508,131,360,1,Rural
LP0116572,Male,No,2,Not Graduate,No,11854,0,188,360,1,Rural
LP0100197,Female,Yes,1,Graduate,Yes,4193,1235,465,360,1,Rural
LP099685,Female,Yes,2,Not Graduate,Yes,14693,3666,249,360,1,Rural
LP0123129,Female,Yes,0,Graduate,No,5572,3111,592,360,1,Rural
LP0113645,Female,No,0,Not Graduate,No,2418,1455,528,360,1,Urban
LP0138113,Male,Yes,0,Not Graduate,No,14122,3614,474,360,1,Semiurban
LP0122248,Female,Yes,0,Graduate,No,1496,2456,172,360,1,Urban
LP0121408,Male,No,0,Graduate,No,9264,1711,556,360,1,Urban
LP0113100,Male,Yes,1,Graduate,No,12597,3703,122,360,1,Urban
LP0101220,Female,No,0,Graduate,No,3102,3757,500,360,1,Rural
LP0124121,Male,No,0,Not Graduate,Yes,14376,4531,324,360,1,Semiurban
LP0137611,Female,Yes,0,Graduate,Yes,4899,4006,89,360,1,Urban
LP0132488,Male,No,0,Graduate,Yes,2910,4510,209,240,1,Semiurban
LP0138854,Female,Yes,0,Graduate,Yes,9325,0,438,360,1,Rural
LP0109395,Female,No,0,Graduate,Yes,5014,1499,451,360,1,Rural
LP0136499,Female,No,1,Graduate,Yes,13482,2753,496,360,1,Urban
LP099731,Male,No,1,Graduate,Yes,10091,4151,563,360,1,Semiurban
LP0112230,Male,No,3+,Not Graduate,Yes,4506,4781,518,360,1,Rural
LP0124754,Male,No,0,Graduate,Yes,9183,4557,212,360,1,Urban
LP0129232,Female,Yes,3+,Graduate,Yes,9644,3381,340,360,0,Semiurban
LP0108708,Male,No,2,Graduate,Yes,10185,3915,301,120,1,Semiurban
LP0108145,Male,Yes,3+,Graduate,Yes,3580,3276,372,360,1,Urban
LP0111192,Male,No,1,Graduate,Yes,10686,0,366,360,1,Rural
LP0134919,Male,Yes,2,Not Graduate,Yes,14468,3590,480,360,1,Rural
LP0134414,Male,Yes,1,Graduate,Yes,2550,0,267,360,0,Semiurban
LP0117905,Female,Yes,0,Not Graduate,No,14957,0,495,360,1,Urban
LP0119690,Male,Yes,2,Graduate,Yes,13270,4029,260,360,1,Rural
LP0123144,Male,Yes,0,Not Graduate,No,4870,0,595,360,1,Urban
LP0123743,Male,No,2,Graduate,No,7251,3416,255,360,1,Rural
LP0100676,Female,No,0,Not Graduate,No,12313,4403,460,360,1,Urban
LP0126573,Female,No,2,Graduate,Yes,4402,4114,244,360,1,Urban
LP0136346,Female,Yes,0,Graduate,No,10693,4804,106,360,1,Rural
LP0134295,Male,Yes,0,Not Graduate,Yes,8180,3687,286,360,0,Rural
LP0110144,Male,No,0,Graduate,No,1928,2361,499,360,1,Urban
LP0122508,Male,No,0,Not Graduate,Yes,14409,1784,518,180,1,Semiurban
LP0113603,Male,Yes,1,Graduate,Yes,6041,2669,249,360,1,Urban
LP0129380,Female,No,1,Not Graduate,Yes,3390,4742,186,360,1,Rural
LP0129801,Female,No,0,Not Graduate,No,3405,3387,593,360,1,Rural
LP0107099,Male,Yes,1,Not Graduate,No,7410,3739,194,360,0,Semiurban
LP0119145,Female,No,2,Not Graduate,Yes,15793,0,511,360,1,Urban
LP0105639,Male,Yes,2,Not Graduate,Yes,5723,4179,545,360,1,Rural
LP0132084,Male,No,0,Graduate,No,12303,3920,379,480,1,Urban
LP0112850,Female,Yes,0,Graduate,No,8717,2411,99,360,1,Rural
LP0128339,Female,Yes,3+,Graduate,Yes,13793,0,351,360,1,Semiurban
LP0106857,Male,No,2,Not Graduate,No,14572,2310,95,360,1,Urban
LP0117785,Female,No,1,Graduate,Yes,2592,2002,357,360,1,Semiurban
LP0109501,Male,No,0,Graduate,No,13963,1246,325,180,1,Semiurban
LP0136640,Male,No,1,Graduate,Yes,9245,0,166,360,0,Rural
LP0126386,Male,Yes,1,Graduate,Yes,10206,0,204,360,1,Semiurban
LP0109632,Male,Yes,1,Graduate,No,15184,3624,77,360,1,Rural
LP0121700,Male,Yes,2,Graduate,No,2074,3806,418,360,1,Semiurban
LP0116881,Male,No,0,Not Graduate,No,10311,4576,320,240,1,Semiurban
LP0117244,Female,No,0,Not Graduate,Yes,6184,1826,192,360,1,Urban
LP0128538,Male,No,2,Not Graduate,Yes,1558,4377,588,360,1,Rural
LP0114492,Male,No,0,Graduate,Yes,13525,0,62,360,1,Urban
LP0121765,Male,Yes,0,Graduate,No,6887,2016,65,360,0,Urban
LP0109180,Male,Yes,0,Not Graduate,No,1492,1867,123,360,1,Semiurban
LP0138450,Female,Yes,0,Not Graduate,Yes,2615,1852,539,360,1,Semiurban
LP0128270,Female,Yes,1,Not Graduate,No,11039,0,484,360,1,Semiurban
LP0112805,Female,Yes,3+,Graduate,Yes,4293,0,167,360,1,Urban
LP0109291,Female,Yes,3+,Not Graduate,Yes,7547,2640,456,360,1,Urban
LP0121136,Female,Yes,2,Graduate,Yes,5334,2305,287,360,1,Semiurban
LP0126566,Male,No,2,Not Graduate,Yes,10375,4242,492,360,1,Semiurban
LP0118065,Female,Yes,2,Graduate,No,3102,0,532,480,1,Semiurban
LP0105099,Male,No,0,Graduate,No,12695,3784,449,360,1,Semiurban
LP099105,Female,Yes,1,Graduate,No,6431,4661,130,360,1,Rural
LP0131042,Female,No,1,Not Graduate,Yes,12073,0,569,120,1,Semiurban
LP0113422,Female,Yes,1,Graduate,No,10099,3748,250,480,1,Urban
LP0109763,Male,Yes,2,Graduate,Yes,9110,2569,580,360,1,Rural
LP0120462,Male,Yes,1,Not Graduate,Yes,5485,3809,514,360,1,Urban
LP0118731,Male,No,0,Not Graduate,Yes,1889,3518,122,360,1,Urban
LP0127950,Male,Yes,2,Not Graduate,Yes,7702,0,378,360,1,Rural
LP097431,Female,No,0,Graduate,Yes,8478,0,499,360,1,Rural
LP0132077,Female,Yes,0,Not Graduate,Yes,8151,1876,140,360,1,Semiurban
LP0133917,Male,Yes,0,Not Graduate,Yes,5112,4957,94,360,1,Semiurban
LP0133108,Male,No,0,Not Graduate,No,11668,4003,243,360,1,Rural
LP0116472,Male,Yes,0,Not Graduate,No,5107,2363,323,360,1,Semiurban
LP0109450,Female,Yes,1,Graduate,Yes,3826,3565,88,360,1,Semiurban
LP096413,Male,No,1,Not Graduate,No,11488,4666,68,360,1,Semiurban
LP0110943,Male,Yes,2,Graduate,Yes,11204,2133,235,240,1,Rural
LP0130721,Male,No,1,Graduate,No,6385,2365,512,360,1,Rural
LP0126636,Female,No,2,Not Graduate,No,7491,0,289,360,1,Rural
LP0105093,Male,No,2,Graduate,Yes,6010,0,171,360,1,Rural
LP0136328,Female,No,0,Not Graduate,Yes,10225,1467,429,360,1,Rural
LP0137383,Female,No,2,Graduate,Yes,10849,1353,158,240,1,Urban
LP0132706,Female,No,1,Not Graduate,No,10786,0,81,360,1,Urban
LP0131632,Female,Yes,1,Not Graduate,No,10479,1936,182,360,1,Urban
LP0115039,Female,No,3+,Not Graduate,Yes,6581,1683,227,360,1,Urban
LP0135938,Female,Yes,0,Graduate,Yes,15272,0,388,360,1,Semiurban
LP0107331,Female,Yes,0,Not Graduate,Yes,12994,4200,192,120,1,Urban
LP0115857,Male,No,2,Graduate,No,6285,2323,552,480,1,Urban
LP0109238,Male,No,0,Graduate,No,1484,0,516,360,1,Urban
LP0123193,Female,No,0,Graduate,Yes,4032,4700,425,360,1,Rural
LP098206,Female,No,1,Graduate,No,10154,4735,303,360,1,Urban
LP0130550,Female,No,0,Not Graduate,No,6259,2866,306,360,1,Semiurban
LP0101593,Male,No,0,Graduate,Yes,12399,1823,458,360,1,Rural
LP0138481,Female,No,0,Graduate,No,10968,0,255,360,1,Semiurban
LP0135835,Male,No,0,Graduate,Yes,2655,4961,285,360,1,Rural
LP0120356,Male,No,0,Graduate,No,3818,4533,287,120,1,Urban
LP0124436,Female,Yes,1,Not Graduate,No,15658,1250,210,360,1,Urban
LP0101046,Male,No,0,Not Graduate,Yes,9375,0,236,360,1,Rural
LP0135443,Female,Yes,0,Not Graduate,No,14293,4556,71,360,1,Rural
LP0106544,Female,No,0,Graduate,Yes,8281,3687,528,360,1,Rural
LP0102088,Male,No,0,Not Graduate,Yes,7688,2105,216,360,1,Semiurban
LP0128723,Male,No,2,Graduate,Yes,1515,3845,337,360,1,Semiurban
LP0101335,Male,Yes,1,Not Graduate,Yes,7372,2891,413,360,0,Semiurban
LP0109586,Female,Yes,0,Not Graduate,No,14759,2687,215,360,1,Semiurban
LP0116750,Female,Yes,0,Graduate,No,9784,2725,502,360,1,Urban
LP0132729,Female,Yes,2,Graduate,Yes,14164,0,327,360,0,Urban
LP0129336,Male,No,0,Not Graduate,No,15646,3436,578,120,1,Urban
LP0130963,Male,Yes,0,Not Graduate,Yes,15163,4717,282,360,1,Rural
LP0137630,Female,No,1,Not Graduate,No,6500,0,94,360,1,Semiurban
LP0110836,Male,No,1,Graduate,No,5237,3681,64,360,1,Urban
LP0122918,Male,Yes,0,Not Graduate,Yes,14476,1438,275,360,1,Urban
LP0113705,Female,Yes,0,Graduate,Yes,1300,1286,462,360,1,Rural
LP0129992,Female,Yes,2,Graduate,No,11248,0,308,360,1,Rural
LP0126685,Female,Yes,1,Graduate,Yes,1557,2445,178,360,1,Urban
LP0113905,Male,Yes,2,Graduate,Yes,11855,2756,84,360,0,Rural
LP0110219,Female,No,1,Not Graduate,No,5460,1374,254,360,1,Semiurban
LP0113587,Female,Yes,1,Graduate,No,1355,4562,84,180,1,Rural
LP0139908,Female,No,2,Not Graduate,No,10940,2621,291,360,1,Urban
LP0135890,Female,Yes,0,Graduate,No,11098,1242,271,360,1,Semiurban
LP0130682,Female,Yes,1,Graduate,Yes,9098,2492,89,360,1,Urban
LP0125006,Male,No,0,Graduate,No,9192,2026,170,360,1,Urban
LP0110446,Female,No,0,Not Graduate,Yes,10213,4115,379,360,1,Urban
LP0134233,Male,No,0,Graduate,Yes,15201,3574,306,360,1,Rural
LP0103081,Female,Yes,0,Not Graduate,Yes,11570,2022,315,360,1,Rural
LP0119951,Female,No,2,Not Graduate,No,1582,4804,550,360,1,Urban
LP0108181,Male,No,3+,Not Graduate,Yes,6756,2637,541,360,1,Rural
LP097353,Female,No,2,Not Graduate,No,14414,3607,148,360,1,Urban
LP0134469,Female,No,0,Not Graduate,No,5652,2346,566,360,1,Rural
LP0114705,Male,No,2,Graduate,Yes,7665,0,362,180,1,Rural
LP0119964,Female,Yes,2,Not Graduate,No,4364,1375,175,360,0,Semiurban
LP0121584,Male,No,1,Graduate,Yes,2653,3725,196,360,1,Urban
LP0132164,Male,No,1,Not Graduate,No,5511,0,354,360,1,Rural
LP0138570,Female,No,0,Graduate,No,5066,4863,160,240,1,Urban
LP0116147,Male,No,0,Graduate,Yes,3116,3465,525,360,0,Semiurban
LP0119813,Male,Yes,1,Not Graduate,No,6425,1281,465,360,1,Urban
LP0108789,Female,No,1,Not Graduate,No,2403,0,244,360,0,Urban
LP0109276,Male,No,0,Not Graduate,No,7582,1509,364,360,1,Semiurban
LP0116645,Male,No,0,Not Graduate,No,6640,0,244,360,1,Rural
LP0112087,Male,No,1,Not Graduate,Yes,3823,4935,406,360,1,Semiurban
LP0106031,Male,Yes,2,Graduate,No,4332,2504,211,360,1,Semiurban
LP0105159,Female,No,0,Graduate,Yes,14218,2192,256,360,1,Urban
LP098637,Female,Yes,0,Graduate,Yes,7142,0,242,360,1,Semiurban
LP0120369,Male,Yes,0,Graduate,No,6461,2854,175,360,0,Urban
LP0112409,Female,No,0,Not Graduate,Yes,9796,1776,307,360,1,Urban
LP0132415,Female,No,2,Graduate,Yes,11080,0,453,360,0,Rural
LP0107933,Male,No,0,Graduate,No,3481,1200,395,360,1,Urban
LP0137127,Male,Yes,0,Not Graduate,No,10313,1921,431,360,1,Urban
LP0122106,Male,Yes,0,Not Graduate,No,5183,1586,526,180,1,Semiurban
LP0112515,Male,Yes,0,Graduate,Yes,2216,3537,531,360,1,Rural
LP0136445,Male,No,1,Graduate,Yes,15195,4844,328,360,1,Semiurban
LP0111549,Female,No,3+,Not Graduate,Yes,5303,3994,470,360,0,Urban
LP0134214,Female,No,1,Graduate,Yes,1735,2524,450,240,1,Semiurban
LP096541,Male,Yes,0,Not Graduate,Yes,3455,0,371,360,1,Semiurban
LP0117406,Male,No,3+,Graduate,No,1553,0,192,240,1,Rural
LP0104218,Male,Yes,2,Not Graduate,No,4750,2188,364,360,1,Urban
LP0124397,Male,No,0,Not Graduate,No,5721,0,359,360,1,Semiurban
LP0130287,Male,No,1,Graduate,No,1960,4182,542,360,1,Rural
LP0114077,Female,Yes,0,Not Graduate,No,8093,1920,467,360,1,Semiurban
LP0125164,Male,No,2,Not Graduate,Yes,3869,0,406,360,1,Urban
LP0103488,Male,Yes,0,Graduate,Yes,4565,3216,70,360,1,Rural
LP0108057,Male,Yes,0,Not Graduate,Yes,4274,0,485,360,1,Urban
LP0107776,Female,Yes,0,Not Graduate,Yes,9501,1839,336,360,1,Urban
LP0124952,Male,Yes,2,Not Graduate,Yes,1764,2898,206,360,1,Rural
LP0126688,Female,Yes,2,Graduate,Yes,7616,3989,275,240,0,Urban
LP0122867,Male,No,0,Not Graduate,Yes,5480,3806,312,360,1,Urban
LP0100126,Male,No,3+,Not Graduate,No,5824,0,573,360,1,Urban
LP0110082,Female,Yes,0,Not Graduate,Yes,7611,3099,363,360,1,Urban
LP0123807,Female,Yes,0,Graduate,Yes,8192,4988,126,360,1,Urban
LP0121149,Female,No,0,Graduate,Yes,8318,0,87,360,1,Semiurban
LP0113722,Female,Yes,1,Not Graduate,No,14272,0,241,360,1,Rural
LP0121698,Male,No,2,Not Graduate,Yes,9661,4590,301,360,0,Semiurban
LP0129451,Female,Yes,0,Not Graduate,No,11611,1646,76,360,0,Semiurban
LP0134053,Male,Yes,0,Graduate,No,11639,0,393,360,1,Semiurban
LP0129761,Female,No,0,Graduate,No,15974,4317,330,180,1,Urban
LP096912,Male,Yes,2,Graduate,Yes,6224,4914,178,360,1,Urban
LP0131358,Male,No,2,Not Graduate,No,6245,0,101,360,1,Rural
